filepath,label,cluster,umap_x,umap_y
data\raw\HAM10000_images_part_2\ISIC_0029789.jpg,seborrheic_keratosis,0,4.185034,-3.653187
data\raw\HAM10000_images_part_2\ISIC_0032913.jpg,melanoma,0,3.4886305,-1.5222195
data\raw\HAM10000_images_part_2\ISIC_0030580.jpg,nevus,2,8.045422,1.7222207
data\raw\HAM10000_images_part_1\ISIC_0025420.jpg,nevus,2,3.3321736,0.81814885
data\raw\HAM10000_images_part_1\ISIC_0028403.jpg,nevus,0,6.071828,-1.1529113
data\raw\HAM10000_images_part_2\ISIC_0031881.jpg,nevus,2,3.86807,0.12305505
data\raw\HAM10000_images_part_2\ISIC_0029826.jpg,nevus,1,7.5855074,-0.766333
data\raw\HAM10000_images_part_2\ISIC_0032694.jpg,seborrheic_keratosis,1,8.524706,-1.1258086
data\raw\HAM10000_images_part_2\ISIC_0031130.jpg,seborrheic_keratosis,0,5.125794,-2.8649147
data\raw\HAM10000_images_part_1\ISIC_0026047.jpg,nevus,2,2.7818644,2.2710023
data\raw\HAM10000_images_part_2\ISIC_0029853.jpg,nevus,2,5.038499,2.2514033
data\raw\HAM10000_images_part_2\ISIC_0033748.jpg,nevus,2,2.7875233,0.33235785
data\raw\HAM10000_images_part_1\ISIC_0027128.jpg,nevus,1,5.9318967,1.8198812
data\raw\HAM10000_images_part_2\ISIC_0033275.jpg,melanoma,0,6.412973,-4.229911
data\raw\HAM10000_images_part_2\ISIC_0031395.jpg,nevus,0,5.8663464,-5.353091
data\raw\HAM10000_images_part_1\ISIC_0028165.jpg,seborrheic_keratosis,2,2.5772707,-0.47688767
data\raw\HAM10000_images_part_1\ISIC_0027240.jpg,nevus,0,5.2956715,-4.4254394
data\raw\HAM10000_images_part_2\ISIC_0032533.jpg,melanoma,0,6.3545976,-3.743393
data\raw\HAM10000_images_part_2\ISIC_0030760.jpg,melanoma,0,4.6844773,-2.7389588
data\raw\HAM10000_images_part_1\ISIC_0027688.jpg,nevus,0,3.713066,-2.7435024
data\raw\HAM10000_images_part_2\ISIC_0034242.jpg,melanoma,0,6.5773487,-0.8199958
data\raw\HAM10000_images_part_2\ISIC_0032418.jpg,nevus,2,2.3396194,1.232171
data\raw\HAM10000_images_part_2\ISIC_0032537.jpg,melanoma,0,6.361666,-1.4666235
data\raw\HAM10000_images_part_2\ISIC_0029772.jpg,nevus,0,5.6822805,-0.19060452
data\raw\HAM10000_images_part_1\ISIC_0025218.jpg,nevus,1,7.8359857,0.6356844
data\raw\HAM10000_images_part_1\ISIC_0027968.jpg,nevus,1,6.0301704,-0.32520637
data\raw\HAM10000_images_part_2\ISIC_0029338.jpg,nevus,2,4.832981,2.8341165
data\raw\HAM10000_images_part_1\ISIC_0025633.jpg,nevus,1,7.75315,-0.6006809
data\raw\HAM10000_images_part_1\ISIC_0028930.jpg,melanoma,2,2.431637,-1.6457027
data\raw\HAM10000_images_part_1\ISIC_0025200.jpg,nevus,2,2.825448,1.7625505
data\raw\HAM10000_images_part_2\ISIC_0032965.jpg,melanoma,1,6.8207254,-0.3992432
data\raw\HAM10000_images_part_1\ISIC_0024466.jpg,nevus,1,8.068969,1.7441491
data\raw\HAM10000_images_part_1\ISIC_0027318.jpg,nevus,2,3.5800335,1.8897392
data\raw\HAM10000_images_part_1\ISIC_0026885.jpg,nevus,2,2.3697088,-1.2825243
data\raw\HAM10000_images_part_2\ISIC_0030524.jpg,nevus,1,10.014686,-1.2309263
data\raw\HAM10000_images_part_1\ISIC_0027332.jpg,seborrheic_keratosis,1,5.1241846,2.3076637
data\raw\HAM10000_images_part_1\ISIC_0026325.jpg,nevus,2,6.652703,0.50406945
data\raw\HAM10000_images_part_1\ISIC_0026706.jpg,nevus,2,1.9678645,-1.3087381
data\raw\HAM10000_images_part_2\ISIC_0030454.jpg,nevus,1,8.642511,-1.4193679
data\raw\HAM10000_images_part_2\ISIC_0031818.jpg,nevus,2,4.8550987,1.1084507
data\raw\HAM10000_images_part_2\ISIC_0032946.jpg,nevus,1,8.285774,-0.3224013
data\raw\HAM10000_images_part_2\ISIC_0033982.jpg,nevus,0,4.214989,-3.075298
data\raw\HAM10000_images_part_1\ISIC_0028983.jpg,nevus,0,2.2954028,-2.7191904
data\raw\HAM10000_images_part_1\ISIC_0024336.jpg,seborrheic_keratosis,2,1.7321432,-1.375196
data\raw\HAM10000_images_part_1\ISIC_0025386.jpg,nevus,0,5.3666267,-0.8906984
data\raw\HAM10000_images_part_1\ISIC_0024490.jpg,seborrheic_keratosis,0,5.937015,-5.276923
data\raw\HAM10000_images_part_1\ISIC_0026428.jpg,nevus,1,9.192049,-0.3095892
data\raw\HAM10000_images_part_1\ISIC_0024818.jpg,nevus,0,5.1188726,-4.2996154
data\raw\HAM10000_images_part_1\ISIC_0026781.jpg,nevus,2,4.8598633,1.8891057
data\raw\HAM10000_images_part_2\ISIC_0033814.jpg,melanoma,0,4.8542156,-2.2109823
data\raw\HAM10000_images_part_2\ISIC_0032293.jpg,nevus,1,5.6647587,0.5914871
data\raw\HAM10000_images_part_1\ISIC_0025843.jpg,nevus,2,3.1762078,2.2072108
data\raw\HAM10000_images_part_2\ISIC_0030256.jpg,nevus,0,3.9807954,-0.24799807
data\raw\HAM10000_images_part_2\ISIC_0033169.jpg,seborrheic_keratosis,2,4.8492594,-0.9392952
data\raw\HAM10000_images_part_1\ISIC_0026751.jpg,nevus,0,2.8490908,-2.9584703
data\raw\HAM10000_images_part_1\ISIC_0028963.jpg,nevus,0,3.0132086,-2.6311643
data\raw\HAM10000_images_part_2\ISIC_0032473.jpg,nevus,2,4.074145,1.9025116
data\raw\HAM10000_images_part_1\ISIC_0027534.jpg,nevus,2,5.6579876,1.122986
data\raw\HAM10000_images_part_1\ISIC_0028116.jpg,nevus,2,2.9739428,-1.2679695
data\raw\HAM10000_images_part_2\ISIC_0032336.jpg,nevus,0,5.175405,-1.7754871
data\raw\HAM10000_images_part_1\ISIC_0028866.jpg,nevus,2,4.274561,-0.7208897
data\raw\HAM10000_images_part_2\ISIC_0031053.jpg,nevus,1,6.8661017,-0.21684031
data\raw\HAM10000_images_part_1\ISIC_0028169.jpg,nevus,1,5.328521,1.9152915
data\raw\HAM10000_images_part_1\ISIC_0026405.jpg,nevus,1,5.6434574,0.14050922
data\raw\HAM10000_images_part_1\ISIC_0026075.jpg,nevus,1,5.7493386,1.8278273
data\raw\HAM10000_images_part_2\ISIC_0029314.jpg,nevus,2,2.1331637,2.0072894
data\raw\HAM10000_images_part_1\ISIC_0025716.jpg,seborrheic_keratosis,0,3.2707815,-0.9577436
data\raw\HAM10000_images_part_1\ISIC_0026316.jpg,seborrheic_keratosis,2,8.009114,1.6795739
data\raw\HAM10000_images_part_2\ISIC_0033607.jpg,melanoma,0,3.5969636,-2.145969
data\raw\HAM10000_images_part_1\ISIC_0026620.jpg,nevus,2,4.6845922,2.4588668
data\raw\HAM10000_images_part_1\ISIC_0025506.jpg,nevus,1,7.3885016,0.37458283
data\raw\HAM10000_images_part_2\ISIC_0033547.jpg,nevus,0,6.3495817,-4.631459
data\raw\HAM10000_images_part_1\ISIC_0025308.jpg,nevus,2,4.169356,1.5707564
data\raw\HAM10000_images_part_2\ISIC_0030144.jpg,nevus,0,5.826939,-4.082384
data\raw\HAM10000_images_part_1\ISIC_0026543.jpg,nevus,2,3.0285156,0.72237134
data\raw\HAM10000_images_part_2\ISIC_0029888.jpg,nevus,2,4.2456017,2.3446817
data\raw\HAM10000_images_part_2\ISIC_0033314.jpg,nevus,0,4.069366,-0.6626499
data\raw\HAM10000_images_part_1\ISIC_0026464.jpg,nevus,2,2.6901336,0.22666396
data\raw\HAM10000_images_part_1\ISIC_0028666.jpg,melanoma,2,2.0352926,-0.67420864
data\raw\HAM10000_images_part_2\ISIC_0033585.jpg,nevus,0,6.6493764,0.03554367
data\raw\HAM10000_images_part_2\ISIC_0029776.jpg,seborrheic_keratosis,2,1.6312389,-0.9015191
data\raw\HAM10000_images_part_1\ISIC_0025595.jpg,nevus,1,6.01578,1.4426167
data\raw\HAM10000_images_part_1\ISIC_0024717.jpg,nevus,1,5.3541436,2.4509685
data\raw\HAM10000_images_part_1\ISIC_0028805.jpg,nevus,1,6.122253,0.68882966
data\raw\HAM10000_images_part_1\ISIC_0028124.jpg,seborrheic_keratosis,0,5.8786583,-5.3895555
data\raw\HAM10000_images_part_1\ISIC_0027674.jpg,nevus,1,6.0924764,2.2397141
data\raw\HAM10000_images_part_1\ISIC_0026447.jpg,nevus,1,9.283705,-1.4093668
data\raw\HAM10000_images_part_1\ISIC_0028759.jpg,nevus,1,8.125424,-0.41880152
data\raw\HAM10000_images_part_1\ISIC_0029171.jpg,nevus,1,5.72477,2.0460706
data\raw\HAM10000_images_part_1\ISIC_0024861.jpg,nevus,2,3.0113616,0.6578062
data\raw\HAM10000_images_part_1\ISIC_0029011.jpg,nevus,2,2.9551117,2.806656
data\raw\HAM10000_images_part_2\ISIC_0033906.jpg,nevus,2,2.3788962,0.106000304
data\raw\HAM10000_images_part_2\ISIC_0031406.jpg,melanoma,0,4.3621225,-3.5728462
data\raw\HAM10000_images_part_2\ISIC_0030384.jpg,nevus,0,5.8551083,-0.56162053
data\raw\HAM10000_images_part_2\ISIC_0033412.jpg,nevus,0,2.5383964,-2.373295
data\raw\HAM10000_images_part_2\ISIC_0032562.jpg,nevus,1,7.11338,0.26191798
data\raw\HAM10000_images_part_2\ISIC_0029910.jpg,nevus,1,5.17876,0.96997815
data\raw\HAM10000_images_part_2\ISIC_0030502.jpg,nevus,2,2.4714534,1.9825808
data\raw\HAM10000_images_part_1\ISIC_0025978.jpg,nevus,0,5.769589,-4.370552
data\raw\HAM10000_images_part_1\ISIC_0026510.jpg,nevus,2,2.7710333,2.7352688
data\raw\HAM10000_images_part_2\ISIC_0032875.jpg,melanoma,1,7.573321,0.7073343
data\raw\HAM10000_images_part_1\ISIC_0026550.jpg,nevus,2,3.3447547,0.99809057
data\raw\HAM10000_images_part_2\ISIC_0030458.jpg,seborrheic_keratosis,2,2.3579383,0.73515195
data\raw\HAM10000_images_part_2\ISIC_0033507.jpg,seborrheic_keratosis,0,3.7735682,-1.8500829
data\raw\HAM10000_images_part_1\ISIC_0025814.jpg,melanoma,2,7.6577997,0.83812135
data\raw\HAM10000_images_part_1\ISIC_0024735.jpg,nevus,1,5.0007915,1.5948961
data\raw\HAM10000_images_part_2\ISIC_0033472.jpg,nevus,1,6.993715,-0.3879916
data\raw\HAM10000_images_part_1\ISIC_0026309.jpg,nevus,2,2.746987,0.9186526
data\raw\HAM10000_images_part_2\ISIC_0033868.jpg,seborrheic_keratosis,0,4.574918,-3.4331307
data\raw\HAM10000_images_part_1\ISIC_0025476.jpg,nevus,1,8.147991,-0.9726227
data\raw\HAM10000_images_part_2\ISIC_0034113.jpg,seborrheic_keratosis,2,7.201126,0.34025198
data\raw\HAM10000_images_part_2\ISIC_0029802.jpg,seborrheic_keratosis,2,1.418793,-0.5970262
data\raw\HAM10000_images_part_1\ISIC_0029135.jpg,seborrheic_keratosis,0,4.06955,-2.3646388
data\raw\HAM10000_images_part_1\ISIC_0024542.jpg,nevus,1,8.161318,-1.158015
data\raw\HAM10000_images_part_1\ISIC_0027809.jpg,nevus,2,2.8336422,2.1287014
data\raw\HAM10000_images_part_2\ISIC_0033130.jpg,seborrheic_keratosis,0,5.600812,-3.0424519
data\raw\HAM10000_images_part_1\ISIC_0024772.jpg,seborrheic_keratosis,2,7.965481,1.6123182
data\raw\HAM10000_images_part_2\ISIC_0030415.jpg,nevus,2,2.667451,2.6228566
data\raw\HAM10000_images_part_1\ISIC_0029188.jpg,nevus,2,3.7591379,0.3176297
data\raw\HAM10000_images_part_2\ISIC_0032602.jpg,melanoma,2,3.3131006,-0.6784331
data\raw\HAM10000_images_part_2\ISIC_0030243.jpg,nevus,2,3.6432276,0.8238695
data\raw\HAM10000_images_part_1\ISIC_0024644.jpg,melanoma,0,5.860892,-5.4046264
data\raw\HAM10000_images_part_1\ISIC_0024533.jpg,nevus,2,2.7719498,2.2656724
data\raw\HAM10000_images_part_1\ISIC_0026018.jpg,seborrheic_keratosis,2,1.5371535,-1.8890846
data\raw\HAM10000_images_part_1\ISIC_0027108.jpg,nevus,1,6.185925,1.5107113
data\raw\HAM10000_images_part_2\ISIC_0030106.jpg,melanoma,2,3.1169868,-1.1558574
data\raw\HAM10000_images_part_1\ISIC_0028873.jpg,nevus,2,1.8563281,-1.3600332
data\raw\HAM10000_images_part_2\ISIC_0029946.jpg,nevus,2,2.3787422,1.3997351
data\raw\HAM10000_images_part_1\ISIC_0029150.jpg,nevus,2,3.7745242,1.9617567
data\raw\HAM10000_images_part_2\ISIC_0033017.jpg,melanoma,2,1.7877325,-0.17109948
data\raw\HAM10000_images_part_1\ISIC_0029253.jpg,nevus,1,5.2589383,2.2408829
data\raw\HAM10000_images_part_2\ISIC_0031779.jpg,melanoma,2,3.2848005,0.25767794
data\raw\HAM10000_images_part_1\ISIC_0026472.jpg,nevus,0,5.744559,0.057128195
data\raw\HAM10000_images_part_1\ISIC_0025544.jpg,nevus,1,5.49942,1.5789937
data\raw\HAM10000_images_part_2\ISIC_0029527.jpg,seborrheic_keratosis,2,2.7691476,-0.58263725
data\raw\HAM10000_images_part_2\ISIC_0032628.jpg,nevus,0,5.7318554,-1.4658929
data\raw\HAM10000_images_part_1\ISIC_0028645.jpg,nevus,2,3.0469174,0.32024133
data\raw\HAM10000_images_part_2\ISIC_0030359.jpg,nevus,0,5.5093307,0.14633502
data\raw\HAM10000_images_part_2\ISIC_0029969.jpg,nevus,1,6.7266755,-0.88623005
data\raw\HAM10000_images_part_1\ISIC_0027748.jpg,nevus,1,7.135912,-0.95704424
data\raw\HAM10000_images_part_1\ISIC_0026926.jpg,nevus,1,3.8330588,3.0522661
data\raw\HAM10000_images_part_1\ISIC_0025057.jpg,nevus,1,5.4639444,0.8895705
data\raw\HAM10000_images_part_1\ISIC_0027005.jpg,nevus,2,2.330237,-0.2784676
data\raw\HAM10000_images_part_2\ISIC_0030807.jpg,nevus,0,5.4159374,-1.5571678
data\raw\HAM10000_images_part_1\ISIC_0026830.jpg,nevus,1,4.7313023,1.6981045
data\raw\HAM10000_images_part_1\ISIC_0028356.jpg,nevus,2,3.0736458,0.66513747
data\raw\HAM10000_images_part_1\ISIC_0028424.jpg,nevus,1,10.077214,-0.70253664
data\raw\HAM10000_images_part_2\ISIC_0032381.jpg,nevus,2,1.9895285,1.987765
data\raw\HAM10000_images_part_2\ISIC_0032784.jpg,nevus,1,7.28436,-0.7092882
data\raw\HAM10000_images_part_2\ISIC_0033914.jpg,nevus,0,3.7927828,-2.3892453
data\raw\HAM10000_images_part_2\ISIC_0034022.jpg,melanoma,0,7.481975,-0.46517038
data\raw\HAM10000_images_part_1\ISIC_0027496.jpg,nevus,0,3.6070173,-0.0139308
data\raw\HAM10000_images_part_1\ISIC_0025542.jpg,nevus,1,8.541712,-0.76812273
data\raw\HAM10000_images_part_1\ISIC_0027078.jpg,nevus,2,3.3370144,1.1319909
data\raw\HAM10000_images_part_1\ISIC_0026045.jpg,melanoma,2,1.4172455,-1.4294882
data\raw\HAM10000_images_part_2\ISIC_0034172.jpg,melanoma,0,3.0963082,-2.1622062
data\raw\HAM10000_images_part_2\ISIC_0033883.jpg,melanoma,0,5.8135605,-5.1555676
data\raw\HAM10000_images_part_2\ISIC_0033881.jpg,melanoma,0,3.0429814,-1.0408635
data\raw\HAM10000_images_part_1\ISIC_0026097.jpg,nevus,0,6.299562,-1.311959
data\raw\HAM10000_images_part_1\ISIC_0027590.jpg,melanoma,2,5.822918,-5.4195533
data\raw\HAM10000_images_part_2\ISIC_0032626.jpg,melanoma,0,5.4660783,-3.0573876
data\raw\HAM10000_images_part_1\ISIC_0024312.jpg,seborrheic_keratosis,2,7.7061996,0.9918762
data\raw\HAM10000_images_part_1\ISIC_0026107.jpg,seborrheic_keratosis,1,6.5377955,0.5681014
data\raw\HAM10000_images_part_2\ISIC_0031133.jpg,seborrheic_keratosis,2,3.2327654,2.5796463
data\raw\HAM10000_images_part_1\ISIC_0027970.jpg,nevus,1,8.178843,-1.387984
data\raw\HAM10000_images_part_1\ISIC_0028525.jpg,seborrheic_keratosis,2,3.0079968,-0.059096206
data\raw\HAM10000_images_part_1\ISIC_0024968.jpg,nevus,0,5.7487354,-0.42165795
data\raw\HAM10000_images_part_2\ISIC_0030632.jpg,nevus,2,3.0680864,1.0072118
data\raw\HAM10000_images_part_2\ISIC_0033835.jpg,nevus,2,4.472086,-0.35260573
data\raw\HAM10000_images_part_2\ISIC_0032412.jpg,nevus,2,3.1013062,-1.304104
data\raw\HAM10000_images_part_2\ISIC_0033233.jpg,nevus,2,3.4848037,-1.4271077
data\raw\HAM10000_images_part_2\ISIC_0030100.jpg,nevus,0,5.785043,-0.23262674
data\raw\HAM10000_images_part_2\ISIC_0030216.jpg,nevus,2,2.0261374,1.9134018
data\raw\HAM10000_images_part_1\ISIC_0025054.jpg,nevus,1,10.479291,-1.5011872
data\raw\HAM10000_images_part_1\ISIC_0026553.jpg,seborrheic_keratosis,2,2.2240276,-2.2779505
data\raw\HAM10000_images_part_2\ISIC_0033292.jpg,nevus,1,7.539477,-0.03799146
data\raw\HAM10000_images_part_1\ISIC_0027507.jpg,melanoma,0,3.056629,-2.128318
data\raw\HAM10000_images_part_2\ISIC_0032675.jpg,seborrheic_keratosis,2,4.394995,-0.97298396
data\raw\HAM10000_images_part_2\ISIC_0030702.jpg,nevus,2,4.9297595,0.45561588
data\raw\HAM10000_images_part_1\ISIC_0025380.jpg,nevus,0,3.9306016,0.71435106
data\raw\HAM10000_images_part_2\ISIC_0032916.jpg,nevus,1,6.377393,1.2433305
data\raw\HAM10000_images_part_2\ISIC_0030307.jpg,nevus,1,9.822802,-1.0873797
data\raw\HAM10000_images_part_2\ISIC_0033163.jpg,nevus,2,3.20504,-0.7902897
data\raw\HAM10000_images_part_1\ISIC_0028042.jpg,nevus,1,7.8866496,-0.4101524
data\raw\HAM10000_images_part_2\ISIC_0032704.jpg,nevus,0,3.9862623,-2.385711
data\raw\HAM10000_images_part_1\ISIC_0025755.jpg,melanoma,2,1.9387897,-1.5272297
data\raw\HAM10000_images_part_2\ISIC_0032403.jpg,nevus,1,5.1978974,2.7472463
data\raw\HAM10000_images_part_1\ISIC_0027798.jpg,nevus,0,4.2921295,-2.0745852
data\raw\HAM10000_images_part_2\ISIC_0032477.jpg,nevus,1,10.435934,-1.5468074
data\raw\HAM10000_images_part_2\ISIC_0030903.jpg,nevus,1,5.9642982,1.7152382
data\raw\HAM10000_images_part_2\ISIC_0033779.jpg,melanoma,0,6.291114,-4.364272
data\raw\HAM10000_images_part_2\ISIC_0032332.jpg,nevus,2,5.2178245,2.1879013
data\raw\HAM10000_images_part_2\ISIC_0031015.jpg,nevus,0,2.1145074,-2.32216
data\raw\HAM10000_images_part_2\ISIC_0031742.jpg,nevus,1,7.6376476,0.553034
data\raw\HAM10000_images_part_2\ISIC_0031631.jpg,nevus,2,3.9786692,3.0094032
data\raw\HAM10000_images_part_2\ISIC_0032077.jpg,nevus,1,6.090537,1.3827671
data\raw\HAM10000_images_part_1\ISIC_0024683.jpg,nevus,0,5.59269,-3.981192
data\raw\HAM10000_images_part_2\ISIC_0029689.jpg,nevus,2,2.888359,1.8306957
data\raw\HAM10000_images_part_1\ISIC_0024906.jpg,nevus,0,5.997203,-3.2330828
data\raw\HAM10000_images_part_2\ISIC_0032899.jpg,nevus,0,3.841672,-1.9006885
data\raw\HAM10000_images_part_2\ISIC_0032754.jpg,nevus,1,7.288665,-1.5844059
data\raw\HAM10000_images_part_1\ISIC_0029022.jpg,seborrheic_keratosis,0,5.7810836,-3.869323
data\raw\HAM10000_images_part_2\ISIC_0030791.jpg,nevus,0,4.2699037,1.4980872
data\raw\HAM10000_images_part_1\ISIC_0027364.jpg,nevus,0,4.1405993,-1.2195379
data\raw\HAM10000_images_part_2\ISIC_0033327.jpg,nevus,2,3.5985184,-0.8500322
data\raw\HAM10000_images_part_1\ISIC_0024828.jpg,nevus,1,10.528724,-1.2552912
data\raw\HAM10000_images_part_2\ISIC_0032516.jpg,nevus,0,4.69273,-2.8677816
data\raw\HAM10000_images_part_1\ISIC_0027804.jpg,nevus,0,5.2864614,-1.8451408
data\raw\HAM10000_images_part_2\ISIC_0030538.jpg,nevus,2,3.9393,0.3325957
data\raw\HAM10000_images_part_1\ISIC_0027904.jpg,melanoma,2,2.2620087,-0.73874784
data\raw\HAM10000_images_part_2\ISIC_0029345.jpg,seborrheic_keratosis,0,4.726184,0.57169026
data\raw\HAM10000_images_part_2\ISIC_0030708.jpg,nevus,2,3.6712666,0.27434364
data\raw\HAM10000_images_part_1\ISIC_0026946.jpg,nevus,1,5.9542804,1.5271719
data\raw\HAM10000_images_part_2\ISIC_0032444.jpg,nevus,2,1.8259871,-0.7251432
data\raw\HAM10000_images_part_1\ISIC_0025485.jpg,seborrheic_keratosis,1,8.016987,-0.17966072
data\raw\HAM10000_images_part_1\ISIC_0026305.jpg,nevus,2,2.9294255,0.55521154
data\raw\HAM10000_images_part_1\ISIC_0025998.jpg,nevus,2,1.9442267,2.1663837
data\raw\HAM10000_images_part_1\ISIC_0025003.jpg,nevus,2,2.9971766,2.544165
data\raw\HAM10000_images_part_2\ISIC_0034190.jpg,nevus,0,6.2818503,-3.9273052
data\raw\HAM10000_images_part_2\ISIC_0029335.jpg,nevus,2,2.6018453,2.1809013
data\raw\HAM10000_images_part_2\ISIC_0033121.jpg,nevus,0,4.1285834,-2.8906426
data\raw\HAM10000_images_part_1\ISIC_0028192.jpg,nevus,2,2.3155386,2.5211713
data\raw\HAM10000_images_part_2\ISIC_0029961.jpg,nevus,1,7.7295594,-0.3729157
data\raw\HAM10000_images_part_2\ISIC_0032067.jpg,nevus,0,3.2970393,-3.2743154
data\raw\HAM10000_images_part_2\ISIC_0033071.jpg,nevus,2,4.90909,-0.11227787
data\raw\HAM10000_images_part_1\ISIC_0025246.jpg,nevus,1,9.405018,-1.5055208
data\raw\HAM10000_images_part_1\ISIC_0028293.jpg,nevus,0,5.9672413,-4.267883
data\raw\HAM10000_images_part_2\ISIC_0033951.jpg,nevus,1,6.8609056,-0.085184194
data\raw\HAM10000_images_part_1\ISIC_0027239.jpg,seborrheic_keratosis,2,1.7643788,-0.9740263
data\raw\HAM10000_images_part_2\ISIC_0033736.jpg,seborrheic_keratosis,2,3.2208369,-1.4255356
data\raw\HAM10000_images_part_2\ISIC_0033176.jpg,nevus,1,7.382625,-0.8453237
data\raw\HAM10000_images_part_1\ISIC_0024971.jpg,seborrheic_keratosis,2,1.3468133,-1.6451032
data\raw\HAM10000_images_part_2\ISIC_0029589.jpg,nevus,1,5.7760963,2.05565
data\raw\HAM10000_images_part_2\ISIC_0030879.jpg,nevus,2,2.4683213,2.2099683
data\raw\HAM10000_images_part_1\ISIC_0029030.jpg,nevus,0,5.738748,-4.4057336
data\raw\HAM10000_images_part_2\ISIC_0032917.jpg,melanoma,2,4.375761,-0.70161957
data\raw\HAM10000_images_part_1\ISIC_0024619.jpg,nevus,2,4.2016606,2.597103
data\raw\HAM10000_images_part_1\ISIC_0024703.jpg,nevus,2,3.9544106,1.2950473
data\raw\HAM10000_images_part_1\ISIC_0026532.jpg,seborrheic_keratosis,0,5.561064,-3.2226803
data\raw\HAM10000_images_part_1\ISIC_0027248.jpg,nevus,2,3.9021504,-1.1918491
data\raw\HAM10000_images_part_1\ISIC_0027641.jpg,nevus,1,5.7860723,0.10359497
data\raw\HAM10000_images_part_2\ISIC_0031441.jpg,nevus,2,2.0868697,2.0317497
data\raw\HAM10000_images_part_1\ISIC_0028822.jpg,seborrheic_keratosis,0,5.617232,-3.3578558
data\raw\HAM10000_images_part_1\ISIC_0029238.jpg,melanoma,2,2.3680706,-1.6632692
data\raw\HAM10000_images_part_2\ISIC_0031975.jpg,nevus,0,4.9883575,-2.6293688
data\raw\HAM10000_images_part_1\ISIC_0025498.jpg,nevus,2,4.2805657,2.6061094
data\raw\HAM10000_images_part_1\ISIC_0025042.jpg,nevus,2,5.0298066,1.291979
data\raw\HAM10000_images_part_1\ISIC_0028103.jpg,melanoma,2,1.4270055,-1.881418
data\raw\HAM10000_images_part_2\ISIC_0031751.jpg,nevus,1,8.610309,-1.4267297
data\raw\HAM10000_images_part_2\ISIC_0033678.jpg,melanoma,2,2.4818008,-1.1725469
data\raw\HAM10000_images_part_2\ISIC_0029766.jpg,nevus,2,4.971427,2.1727672
data\raw\HAM10000_images_part_2\ISIC_0030898.jpg,melanoma,0,4.2819963,-2.8864615
data\raw\HAM10000_images_part_2\ISIC_0029544.jpg,nevus,2,2.0616903,-0.71814835
data\raw\HAM10000_images_part_1\ISIC_0024966.jpg,nevus,2,3.6301136,0.32890704
data\raw\HAM10000_images_part_1\ISIC_0027922.jpg,nevus,0,4.624093,-0.7817581
data\raw\HAM10000_images_part_2\ISIC_0029744.jpg,melanoma,0,5.8308816,-5.433158
data\raw\HAM10000_images_part_2\ISIC_0034127.jpg,nevus,0,5.9699264,-0.98245525
data\raw\HAM10000_images_part_2\ISIC_0032103.jpg,seborrheic_keratosis,1,8.586972,0.17755835
data\raw\HAM10000_images_part_1\ISIC_0029231.jpg,nevus,0,5.9264297,-3.924672
data\raw\HAM10000_images_part_1\ISIC_0028256.jpg,nevus,1,10.219426,-1.1302704
data\raw\HAM10000_images_part_2\ISIC_0032273.jpg,nevus,2,4.3397765,-0.69636714
data\raw\HAM10000_images_part_1\ISIC_0028159.jpg,nevus,0,4.634792,-3.8804257
data\raw\HAM10000_images_part_2\ISIC_0029868.jpg,nevus,2,2.4539554,1.273643
data\raw\HAM10000_images_part_1\ISIC_0026918.jpg,nevus,1,10.583021,-1.4754035
data\raw\HAM10000_images_part_2\ISIC_0033839.jpg,nevus,0,4.77668,-1.002233
data\raw\HAM10000_images_part_1\ISIC_0025458.jpg,nevus,0,5.394057,-1.2912315
data\raw\HAM10000_images_part_1\ISIC_0024502.jpg,nevus,2,3.4205024,0.4498563
data\raw\HAM10000_images_part_1\ISIC_0024854.jpg,nevus,0,5.5036554,-0.44135135
data\raw\HAM10000_images_part_2\ISIC_0033859.jpg,nevus,0,5.665411,-0.06282094
data\raw\HAM10000_images_part_1\ISIC_0025004.jpg,nevus,1,10.429914,-1.219381
data\raw\HAM10000_images_part_2\ISIC_0031680.jpg,nevus,1,6.0260677,1.0415536
data\raw\HAM10000_images_part_1\ISIC_0027021.jpg,melanoma,1,8.367847,0.41490346
data\raw\HAM10000_images_part_1\ISIC_0027886.jpg,nevus,2,4.738176,0.89015204
data\raw\HAM10000_images_part_2\ISIC_0034136.jpg,nevus,0,6.062098,-4.9782596
data\raw\HAM10000_images_part_2\ISIC_0030740.jpg,nevus,0,4.899656,-1.5795054
data\raw\HAM10000_images_part_1\ISIC_0027880.jpg,nevus,2,2.7280488,1.713541
data\raw\HAM10000_images_part_1\ISIC_0024878.jpg,nevus,2,2.3968928,1.6480806
data\raw\HAM10000_images_part_2\ISIC_0033677.jpg,seborrheic_keratosis,2,3.100392,-1.4845897
data\raw\HAM10000_images_part_2\ISIC_0033357.jpg,nevus,0,6.100037,-4.38912
data\raw\HAM10000_images_part_2\ISIC_0030294.jpg,nevus,2,2.5682151,0.9974687
data\raw\HAM10000_images_part_1\ISIC_0026910.jpg,nevus,1,5.2073045,1.5600425
data\raw\HAM10000_images_part_1\ISIC_0027401.jpg,nevus,2,8.171197,0.79679245
data\raw\HAM10000_images_part_2\ISIC_0031156.jpg,nevus,1,5.6733875,2.664859
data\raw\HAM10000_images_part_2\ISIC_0032911.jpg,nevus,0,3.352133,-0.9034708
