lesion_id,n_images
HAM_0004683,1
HAM_0004684,1
HAM_0004686,1
HAM_0004687,2
HAM_0004688,1
HAM_0004689,1
HAM_0004690,1
HAM_0004691,2
HAM_0004692,1
HAM_0004693,1
HAM_0004695,1
HAM_0004696,3
HAM_0004697,1
HAM_0004698,1
HAM_0004699,2
HAM_0004700,1
HAM_0004701,1
HAM_0004702,1
HAM_0004703,1
HAM_0004704,1
HAM_0004705,1
HAM_0004706,3
HAM_0004707,1
HAM_0004708,3
HAM_0004709,2
HAM_0004710,1
HAM_0004712,1
HAM_0004713,1
HAM_0004714,3
HAM_0004715,1
HAM_0004716,3
HAM_0004717,2
HAM_0004718,1
HAM_0004719,1
HAM_0004720,2
HAM_0004721,1
HAM_0004723,1
HAM_0004724,2
HAM_0004725,1
HAM_0004726,1
HAM_0004727,1
HAM_0004728,1
HAM_0004729,1
HAM_0004730,1
HAM_0004731,1
HAM_0004732,1
HAM_0004733,1
HAM_0004734,1
HAM_0004735,1
HAM_0004736,1
HAM_0004737,1
HAM_0004738,1
HAM_0004739,1
HAM_0004740,1
HAM_0004741,1
HAM_0004742,2
HAM_0004744,1
HAM_0004745,1
HAM_0004746,2
HAM_0004747,2
HAM_0004748,1
HAM_0004749,1
HAM_0004750,1
HAM_0004751,1
HAM_0004752,1
HAM_0004753,1
HAM_0004754,3
HAM_0004755,1
HAM_0004757,1
HAM_0004758,1
HAM_0004759,1
HAM_0004761,2
HAM_0004762,2
HAM_0004763,2
HAM_0004764,1
HAM_0004766,1
HAM_0004767,2
HAM_0004768,2
HAM_0004770,1
HAM_0004771,1
HAM_0004772,1
HAM_0004773,3
HAM_0004774,1
HAM_0004775,1
HAM_0004777,2
HAM_0004778,1
HAM_0004779,2
HAM_0004781,1
HAM_0004782,1
HAM_0004783,2
HAM_0004784,2
HAM_0004785,1
HAM_0004786,1
HAM_0004787,1
HAM_0004788,2
HAM_0004789,1
HAM_0004790,1
HAM_0004792,1
HAM_0004793,1
HAM_0004794,1
HAM_0004795,1
HAM_0004796,1
HAM_0004797,1
HAM_0004798,1
HAM_0004799,1
HAM_0004800,1
HAM_0004801,1
HAM_0004802,3
HAM_0004803,1
HAM_0004804,1
HAM_0004805,1
HAM_0004806,2
HAM_0004807,1
HAM_0004808,1
HAM_0004810,1
HAM_0004811,3
HAM_0004812,1
HAM_0004813,2
HAM_0004814,3
HAM_0004815,1
HAM_0004816,1
HAM_0004817,1
HAM_0004818,1
HAM_0004819,1
HAM_0004821,1
HAM_0004822,1
HAM_0004823,1
HAM_0004824,1
HAM_0004825,1
HAM_0004826,1
HAM_0004828,1
HAM_0004829,3
HAM_0004830,2
HAM_0004832,1
HAM_0004833,2
HAM_0004834,1
HAM_0004835,1
HAM_0004836,2
HAM_0004837,1
HAM_0004838,1
HAM_0004839,2
HAM_0004840,1
HAM_0004841,1
HAM_0004842,1
HAM_0004843,1
HAM_0004844,2
HAM_0004845,1
HAM_0004847,1
HAM_0004850,2
HAM_0004851,1
HAM_0004852,2
HAM_0004853,3
HAM_0004854,3
HAM_0004855,1
HAM_0004856,1
HAM_0004857,2
HAM_0004858,1
HAM_0004859,2
HAM_0004860,1
HAM_0004861,1
HAM_0004863,1
HAM_0004864,1
HAM_0004865,1
HAM_0004866,1
HAM_0004868,1
HAM_0004869,1
HAM_0004870,1
HAM_0004872,2
HAM_0004874,1
HAM_0004875,1
HAM_0004876,1
HAM_0004878,3
HAM_0004879,1
HAM_0004881,2
HAM_0004882,3
HAM_0004883,2
HAM_0004884,2
HAM_0004885,1
HAM_0004886,2
HAM_0004887,1
HAM_0004888,1
HAM_0004889,3
HAM_0004890,1
HAM_0004891,1
HAM_0004892,1
HAM_0004893,1
HAM_0004894,1
HAM_0004895,2
HAM_0004896,1
HAM_0004897,2
HAM_0004898,2
HAM_0004900,1
HAM_0004901,1
HAM_0004902,1
HAM_0004903,1
HAM_0004904,1
HAM_0004905,1
HAM_0004906,1
HAM_0004907,1
HAM_0004908,2
HAM_0004909,1
HAM_0004910,2
HAM_0004911,1
HAM_0004912,2
HAM_0004913,1
HAM_0004914,2
HAM_0004915,1
HAM_0004916,1
HAM_0004917,2
HAM_0004918,1
HAM_0004919,1
HAM_0004920,1
HAM_0004921,1
HAM_0004922,1
HAM_0004923,2
HAM_0004924,1
HAM_0004925,1
HAM_0004926,1
HAM_0004927,3
HAM_0004928,2
HAM_0004929,1
HAM_0004931,1
HAM_0004932,1
HAM_0004933,1
HAM_0004935,2
HAM_0004936,2
HAM_0004938,1
HAM_0004939,1
HAM_0004941,1
HAM_0004942,1
HAM_0004944,1
HAM_0004945,3
HAM_0004946,1
HAM_0004947,2
HAM_0004948,1
HAM_0004949,3
HAM_0004950,1
HAM_0004951,1
HAM_0004952,1
HAM_0004954,1
HAM_0004955,1
HAM_0004956,1
HAM_0004958,1
HAM_0004959,1
HAM_0004961,1
HAM_0004963,3
HAM_0004964,1
HAM_0004965,1
HAM_0004966,1
HAM_0004969,1
HAM_0004971,1
HAM_0004972,1
HAM_0004973,1
HAM_0004974,1
HAM_0004975,3
HAM_0004977,1
HAM_0004978,1
HAM_0004979,3
HAM_0004980,2
HAM_0004981,1
HAM_0004982,1
HAM_0004983,1
HAM_0004984,2
HAM_0004985,1
HAM_0004986,1
HAM_0004987,1
HAM_0004988,1
HAM_0004989,1
HAM_0004990,1
HAM_0004991,2
HAM_0004993,1
HAM_0004994,1
HAM_0004995,1
HAM_0004996,3
HAM_0004997,2
HAM_0004998,2
HAM_0004999,1
HAM_0005000,1
HAM_0005001,1
HAM_0005002,1
HAM_0005003,1
HAM_0005004,1
HAM_0005005,1
HAM_0005006,1
HAM_0005007,1
HAM_0005008,2
HAM_0005009,1
HAM_0005010,3
HAM_0005012,1
HAM_0005013,1
HAM_0005014,1
HAM_0005015,1
HAM_0005016,1
HAM_0005017,3
HAM_0005018,2
HAM_0005019,1
HAM_0005021,2
HAM_0005022,1
HAM_0005023,1
HAM_0005025,1
HAM_0005028,1
HAM_0005029,1
HAM_0005031,1
HAM_0005032,1
HAM_0005033,1
HAM_0005034,2
HAM_0005035,1
HAM_0005036,1
HAM_0005037,1
HAM_0005038,1
HAM_0005039,1
HAM_0005040,3
HAM_0005041,1
HAM_0005042,1
HAM_0005043,1
HAM_0005044,1
HAM_0005045,1
HAM_0005046,1
HAM_0005047,1
HAM_0005048,1
HAM_0005049,1
HAM_0005050,1
HAM_0005051,1
HAM_0005052,2
HAM_0005053,1
HAM_0005054,1
HAM_0005055,1
HAM_0005056,2
HAM_0005057,1
HAM_0005059,1
HAM_0005060,2
HAM_0005061,1
HAM_0005062,3
HAM_0005063,1
HAM_0005064,2
HAM_0005065,1
HAM_0005066,1
HAM_0005067,1
HAM_0005069,1
HAM_0005070,1
HAM_0005071,1
HAM_0005072,1
HAM_0005073,1
HAM_0005074,1
HAM_0005075,2
HAM_0005076,1
HAM_0005077,1
HAM_0005078,2
HAM_0005079,1
HAM_0005080,1
HAM_0005081,1
HAM_0005082,3
HAM_0005083,3
HAM_0005084,2
HAM_0005085,2
HAM_0005086,2
HAM_0005087,1
HAM_0005088,1
HAM_0005089,1
HAM_0005090,2
HAM_0005091,2
HAM_0005092,1
HAM_0005093,1
HAM_0005094,1
HAM_0005095,1
HAM_0005096,1
HAM_0005097,1
HAM_0005098,1
HAM_0005099,1
HAM_0005100,1
HAM_0005101,1
HAM_0005102,1
HAM_0005103,1
HAM_0005104,1
HAM_0005105,1
HAM_0005106,2
HAM_0005107,2
HAM_0005108,1
HAM_0005110,3
HAM_0005111,1
HAM_0005113,1
HAM_0005114,1
HAM_0005115,2
HAM_0005116,3
HAM_0005118,1
HAM_0005119,1
HAM_0005120,1
HAM_0005121,2
HAM_0005122,1
HAM_0005123,1
HAM_0005124,1
HAM_0005125,1
HAM_0005126,2
HAM_0005127,2
HAM_0005128,1
HAM_0005129,1
HAM_0005130,1
HAM_0005131,2
HAM_0005132,2
HAM_0005133,1
HAM_0005134,1
HAM_0005135,3
HAM_0005136,1
HAM_0005138,1
HAM_0005139,1
HAM_0005140,1
HAM_0005141,2
HAM_0005142,1
HAM_0005143,1
HAM_0005144,1
HAM_0005145,1
HAM_0005146,2
HAM_0005147,1
HAM_0005148,1
HAM_0005150,1
HAM_0005151,1
HAM_0005152,1
HAM_0005153,1
HAM_0005154,2
HAM_0005156,1
HAM_0005157,3
HAM_0005159,2
HAM_0005160,2
HAM_0005161,1
HAM_0005162,3
HAM_0005163,1
HAM_0005164,1
HAM_0005165,1
HAM_0005166,1
HAM_0005167,1
HAM_0005168,1
HAM_0005169,1
HAM_0005170,1
HAM_0005171,1
HAM_0005172,1
HAM_0005173,2
HAM_0005174,1
HAM_0005175,2
HAM_0005176,1
HAM_0005177,1
HAM_0005178,1
HAM_0005179,1
HAM_0005181,1
HAM_0005182,1
HAM_0005183,1
HAM_0005185,3
HAM_0005186,1
HAM_0005187,1
HAM_0005188,2
HAM_0005189,1
HAM_0005190,3
HAM_0005191,1
HAM_0005192,1
HAM_0005193,2
HAM_0005194,3
HAM_0005195,1
HAM_0005197,1
HAM_0005198,2
HAM_0005199,2
HAM_0005200,1
HAM_0005201,1
HAM_0005202,1
HAM_0005203,1
HAM_0005204,1
HAM_0005205,1
HAM_0005206,3
HAM_0005208,1
HAM_0005209,2
HAM_0005210,1
HAM_0005211,1
HAM_0005213,2
HAM_0005214,1
HAM_0005216,1
HAM_0005217,1
HAM_0005218,1
HAM_0005219,1
HAM_0005220,1
HAM_0005221,1
HAM_0005222,1
HAM_0005223,1
HAM_0005224,1
HAM_0005225,1
HAM_0005226,1
HAM_0005227,2
HAM_0005229,1
HAM_0005230,2
HAM_0005232,1
HAM_0005233,1
HAM_0005234,1
HAM_0005235,1
HAM_0005236,1
HAM_0005237,2
HAM_0005238,1
HAM_0005239,1
HAM_0005240,1
HAM_0005241,1
HAM_0005242,1
HAM_0005244,1
HAM_0005246,1
HAM_0005247,1
HAM_0005248,3
HAM_0005249,3
HAM_0005250,1
HAM_0005251,1
HAM_0005252,1
HAM_0005253,1
HAM_0005254,2
HAM_0005256,1
HAM_0005257,1
HAM_0005258,3
HAM_0005259,1
HAM_0005260,1
HAM_0005261,1
HAM_0005262,1
HAM_0005263,6
HAM_0005265,3
HAM_0005266,1
HAM_0005267,1
HAM_0005269,1
HAM_0005271,1
HAM_0005272,1
HAM_0005273,2
HAM_0005274,3
HAM_0005275,2
HAM_0005277,1
HAM_0005278,1
HAM_0005279,1
HAM_0005280,3
HAM_0005281,1
HAM_0005283,1
HAM_0005284,3
HAM_0005285,1
HAM_0005286,1
HAM_0005288,1
HAM_0005290,1
HAM_0005291,1
HAM_0005292,1
HAM_0005293,1
HAM_0005294,1
HAM_0005295,1
HAM_0005296,1
HAM_0005298,2
HAM_0005299,3
HAM_0005300,3
HAM_0005303,3
HAM_0005305,1
HAM_0005306,1
HAM_0005307,1
HAM_0005308,1
HAM_0005311,1
HAM_0005312,2
HAM_0005313,1
HAM_0005314,1
HAM_0005315,2
HAM_0005316,2
HAM_0005317,1
HAM_0005318,2
HAM_0005319,2
HAM_0005320,1
HAM_0005321,1
HAM_0005322,1
HAM_0005323,1
HAM_0005324,1
HAM_0005325,1
HAM_0005326,1
HAM_0005327,1
HAM_0005328,2
HAM_0005329,1
HAM_0005331,2
HAM_0005332,1
HAM_0005333,1
HAM_0005335,3
HAM_0005336,2
HAM_0005337,1
HAM_0005338,1
HAM_0005339,2
HAM_0005340,1
HAM_0005341,1
HAM_0005342,2
HAM_0005343,1
HAM_0005344,1
HAM_0005346,1
HAM_0005347,2
HAM_0005348,1
HAM_0005349,1
HAM_0005350,1
HAM_0005351,3
HAM_0005352,1
HAM_0005353,2
HAM_0005355,1
HAM_0005357,1
HAM_0005358,1
HAM_0005360,2
HAM_0005361,1
HAM_0005363,3
HAM_0005364,3
HAM_0005365,2
HAM_0005366,1
HAM_0005367,1
HAM_0005368,3
HAM_0005369,1
HAM_0005370,1
HAM_0005372,1
HAM_0005373,1
HAM_0005374,3
HAM_0005377,1
HAM_0005380,1
HAM_0005381,2
HAM_0005383,3
HAM_0005384,1
HAM_0005385,1
HAM_0005386,3
HAM_0005387,1
HAM_0005388,1
HAM_0005390,1
HAM_0005391,1
HAM_0005393,1
HAM_0005394,1
HAM_0005395,2
HAM_0005397,1
HAM_0005398,1
HAM_0005399,1
HAM_0005400,1
HAM_0005401,1
HAM_0005402,1
HAM_0005403,1
HAM_0005404,2
HAM_0005405,1
HAM_0005406,1
HAM_0005407,1
HAM_0005408,1
HAM_0005409,2
HAM_0005411,1
HAM_0005412,1
HAM_0005414,1
HAM_0005415,2
HAM_0005416,1
HAM_0005418,1
HAM_0005419,1
HAM_0005420,3
HAM_0005421,2
HAM_0005422,1
HAM_0005423,1
HAM_0005424,1
HAM_0005425,1
HAM_0005426,1
HAM_0005428,1
HAM_0005429,2
HAM_0005430,1
HAM_0005431,1
HAM_0005432,1
HAM_0005433,3
HAM_0005434,1
HAM_0005436,1
HAM_0005437,1
HAM_0005439,1
HAM_0005440,1
HAM_0005441,1
HAM_0005442,2
HAM_0005443,1
HAM_0005444,1
HAM_0005445,1
HAM_0005446,1
HAM_0005447,2
HAM_0005449,1
HAM_0005450,2
HAM_0005451,1
HAM_0005452,1
HAM_0005453,1
HAM_0005454,1
HAM_0005455,1
HAM_0005456,1
HAM_0005457,1
HAM_0005458,1
HAM_0005460,1
HAM_0005461,1
HAM_0005462,1
HAM_0005463,2
HAM_0005464,1
HAM_0005465,1
HAM_0005466,1
HAM_0005467,1
HAM_0005468,1
HAM_0005470,1
HAM_0005472,1
HAM_0005473,1
HAM_0005474,1
HAM_0005476,1
HAM_0005477,1
HAM_0005479,1
HAM_0005481,3
HAM_0005483,3
HAM_0005484,1
HAM_0005485,1
HAM_0005486,1
HAM_0005487,1
HAM_0005489,1
HAM_0005490,1
HAM_0005491,1
HAM_0005493,1
HAM_0005494,1
HAM_0005495,1
HAM_0005496,4
HAM_0005497,1
HAM_0005498,1
HAM_0005499,1
HAM_0005500,1
HAM_0005502,1
HAM_0005503,1
HAM_0005504,2
HAM_0005506,1
HAM_0005507,1
HAM_0005508,1
HAM_0005510,3
HAM_0005511,1
HAM_0005512,1
HAM_0005513,3
HAM_0005514,1
HAM_0005515,1
HAM_0005516,1
HAM_0005517,1
HAM_0005519,2
HAM_0005520,1
HAM_0005521,1
HAM_0005522,2
HAM_0005523,1
HAM_0005525,1
HAM_0005526,1
HAM_0005527,1
HAM_0005528,1
HAM_0005531,2
HAM_0005532,1
HAM_0005533,1
HAM_0005534,1
HAM_0005535,2
HAM_0005537,2
HAM_0005538,1
HAM_0005539,3
HAM_0005540,1
HAM_0005541,1
HAM_0005543,1
HAM_0005544,1
HAM_0005545,2
HAM_0005546,1
HAM_0005548,1
HAM_0005549,1
HAM_0005550,1
HAM_0005552,1
HAM_0005554,1
HAM_0005555,1
HAM_0005556,1
HAM_0005557,2
HAM_0005558,2
HAM_0005561,2
HAM_0005562,1
HAM_0005563,1
HAM_0005564,1
HAM_0005565,1
HAM_0005566,3
HAM_0005567,1
HAM_0005568,1
HAM_0005569,1
HAM_0005570,1
HAM_0005571,3
HAM_0005573,3
HAM_0005574,1
HAM_0005576,1
HAM_0005577,1
HAM_0005578,1
HAM_0005580,1
HAM_0005581,2
HAM_0005582,1
HAM_0005583,1
HAM_0005586,1
HAM_0005588,2
HAM_0005589,1
HAM_0005590,1
HAM_0005591,1
HAM_0005592,1
HAM_0005593,1
HAM_0005594,2
HAM_0005595,1
HAM_0005596,1
HAM_0005597,1
HAM_0005598,1
HAM_0005600,1
HAM_0005601,3
HAM_0005602,1
HAM_0005604,1
HAM_0005605,1
HAM_0005606,1
HAM_0005608,3
HAM_0005609,2
HAM_0005610,2
HAM_0005611,2
HAM_0005612,1
HAM_0005613,1
HAM_0005614,1
HAM_0005615,1
HAM_0005616,1
HAM_0005618,1
HAM_0005619,1
HAM_0005620,1
HAM_0005621,1
HAM_0005622,1
HAM_0005623,1
HAM_0005624,2
HAM_0005625,1
HAM_0005626,1
HAM_0005627,2
HAM_0005628,1
HAM_0005629,1
HAM_0005630,1
HAM_0005631,2
HAM_0005632,2
HAM_0005633,1
HAM_0005634,1
HAM_0005635,1
HAM_0005636,3
HAM_0005637,1
HAM_0005638,1
HAM_0005639,1
HAM_0005640,1
HAM_0005641,2
HAM_0005642,2
HAM_0005643,1
HAM_0005644,1
HAM_0005645,1
HAM_0005646,1
HAM_0005647,1
HAM_0005651,2
HAM_0005653,1
HAM_0005654,1
HAM_0005655,1
HAM_0005656,1
HAM_0005658,1
HAM_0005659,1
HAM_0005661,1
HAM_0005664,2
HAM_0005666,2
HAM_0005667,1
HAM_0005670,2
HAM_0005671,1
HAM_0005672,2
HAM_0005673,2
HAM_0005674,1
HAM_0005675,1
HAM_0005676,1
HAM_0005677,1
HAM_0005678,2
HAM_0005680,1
HAM_0005681,1
HAM_0005682,1
HAM_0005683,1
HAM_0005685,1
HAM_0005686,2
HAM_0005687,1
HAM_0005688,1
HAM_0005689,2
HAM_0005690,1
HAM_0005691,1
HAM_0005692,1
HAM_0005693,1
HAM_0005694,1
HAM_0005695,1
HAM_0005696,2
HAM_0005697,2
HAM_0005698,1
HAM_0005699,1
HAM_0005700,1
HAM_0005702,1
HAM_0005703,1
HAM_0005706,1
HAM_0005707,1
HAM_0005708,1
HAM_0005709,1
HAM_0005711,3
HAM_0005712,4
HAM_0005714,1
HAM_0005715,2
HAM_0005716,1
HAM_0005717,1
HAM_0005719,2
HAM_0005720,2
HAM_0005722,1
HAM_0005724,2
HAM_0005725,1
HAM_0005726,1
HAM_0005728,1
HAM_0005729,1
HAM_0005730,2
HAM_0005731,1
HAM_0005732,1
HAM_0005733,1
HAM_0005734,1
HAM_0005735,1
HAM_0005737,1
HAM_0005738,1
HAM_0005739,1
HAM_0005740,3
HAM_0005741,1
HAM_0005742,2
HAM_0005743,1
HAM_0005744,1
HAM_0005745,2
HAM_0005746,2
HAM_0005747,2
HAM_0005748,3
HAM_0005749,2
HAM_0005750,2
HAM_0005751,1
HAM_0005752,2
HAM_0005753,1
HAM_0005754,1
HAM_0005755,4
HAM_0005756,1
HAM_0005758,2
HAM_0005759,3
HAM_0005760,2
HAM_0005761,1
HAM_0005762,3
HAM_0005764,1
HAM_0005765,1
HAM_0005767,1
HAM_0005768,1
HAM_0005769,1
HAM_0005770,1
HAM_0005771,1
HAM_0005772,2
HAM_0005773,1
HAM_0005774,1
HAM_0005775,1
HAM_0005777,2
HAM_0005778,1
HAM_0005779,1
HAM_0005780,1
HAM_0005781,1
HAM_0005782,1
HAM_0005783,1
HAM_0005784,1
HAM_0005785,2
HAM_0005786,1
HAM_0005787,1
HAM_0005788,1
HAM_0005789,3
HAM_0005790,2
HAM_0005792,1
HAM_0005793,1
HAM_0005794,2
HAM_0005795,1
HAM_0005796,1
HAM_0005797,1
HAM_0005799,1
HAM_0005800,1
HAM_0005801,2
HAM_0005802,1
HAM_0005803,1
HAM_0005805,1
HAM_0005806,1
HAM_0005807,1
HAM_0005808,1
HAM_0005809,2
HAM_0005810,1
HAM_0005812,1
HAM_0005813,1
HAM_0005814,2
HAM_0005815,1
HAM_0005816,1
HAM_0005817,2
HAM_0005818,1
HAM_0005819,1
HAM_0005820,3
HAM_0005822,1
HAM_0005823,1
HAM_0005824,1
HAM_0005825,1
HAM_0005826,1
HAM_0005827,1
HAM_0005828,2
HAM_0005829,2
HAM_0005831,1
HAM_0005832,1
HAM_0005833,1
HAM_0005834,1
HAM_0005836,1
HAM_0005838,1
HAM_0005839,1
HAM_0005840,3
HAM_0005841,1
HAM_0005843,1
HAM_0005844,1
HAM_0005845,1
HAM_0005846,1
HAM_0005847,1
HAM_0005848,2
HAM_0005849,1
HAM_0005850,1
HAM_0005851,1
HAM_0005853,1
HAM_0005854,1
HAM_0005855,1
HAM_0005857,1
HAM_0005858,1
HAM_0005859,2
HAM_0005860,1
HAM_0005862,1
HAM_0005863,1
HAM_0005864,1
HAM_0005865,2
HAM_0005866,1
HAM_0005867,1
HAM_0005868,1
HAM_0005869,2
HAM_0005870,1
HAM_0005871,1
HAM_0005872,1
HAM_0005873,1
HAM_0005874,1
HAM_0005875,1
HAM_0005876,1
HAM_0005877,1
HAM_0005879,2
HAM_0005880,2
HAM_0005881,1
HAM_0005882,1
HAM_0005883,1
HAM_0005884,1
HAM_0005886,2
HAM_0005887,2
HAM_0005888,1
HAM_0005890,1
HAM_0005891,1
HAM_0005892,1
HAM_0005893,3
HAM_0005894,1
HAM_0005895,1
HAM_0005896,2
HAM_0005897,1
HAM_0005898,2
HAM_0005899,1
HAM_0005900,1
HAM_0005902,1
HAM_0005903,1
HAM_0005904,1
HAM_0005905,1
HAM_0005906,1
HAM_0005907,1
HAM_0005908,1
HAM_0005909,1
HAM_0005910,3
HAM_0005911,2
HAM_0005912,1
HAM_0005913,1
HAM_0005914,2
HAM_0005915,1
HAM_0005916,1
HAM_0005917,1
HAM_0005919,1
HAM_0005920,1
HAM_0005922,1
HAM_0005923,1
HAM_0005925,3
HAM_0005926,1
HAM_0005927,1
HAM_0005928,1
HAM_0005929,1
HAM_0005930,1
HAM_0005932,1
HAM_0005934,1
HAM_0005935,2
HAM_0005936,1
HAM_0005937,1
HAM_0005939,1
HAM_0005940,1
HAM_0005941,1
HAM_0005942,3
HAM_0005943,1
HAM_0005944,1
HAM_0005945,1
HAM_0005946,1
HAM_0005948,1
HAM_0005949,1
HAM_0005950,1
HAM_0005951,1
HAM_0005952,1
HAM_0005953,2
HAM_0005955,1
HAM_0005957,1
HAM_0005959,1
HAM_0005960,2
HAM_0005961,3
HAM_0005963,1
HAM_0005964,1
HAM_0005965,1
HAM_0005966,2
HAM_0005967,2
HAM_0005968,2
HAM_0005969,1
HAM_0005970,1
HAM_0005972,2
HAM_0005974,1
HAM_0005975,1
HAM_0005976,1
HAM_0005977,1
HAM_0005980,1
HAM_0005986,1
HAM_0005987,2
HAM_0005988,1
HAM_0005990,1
HAM_0005991,1
HAM_0005992,3
HAM_0005993,1
HAM_0005994,2
HAM_0005995,3
HAM_0005996,1
HAM_0005997,2
HAM_0005999,1
HAM_0006000,1
HAM_0006001,1
HAM_0006003,2
HAM_0006004,1
HAM_0006006,2
HAM_0006007,1
HAM_0006008,1
HAM_0006009,2
HAM_0006010,1
HAM_0006011,2
HAM_0006012,1
HAM_0006013,1
HAM_0006014,1
HAM_0006015,1
HAM_0006016,1
HAM_0006017,1
HAM_0006018,2
HAM_0006019,1
HAM_0006020,1
HAM_0006021,1
HAM_0006022,1
HAM_0006023,1
HAM_0006025,1
HAM_0006026,3
HAM_0006028,1
HAM_0006029,1
HAM_0006030,2
HAM_0006031,1
HAM_0006032,2
HAM_0006033,1
HAM_0006034,1
HAM_0006035,1
HAM_0006037,2
HAM_0006038,1
HAM_0006039,1
HAM_0006040,1
HAM_0006041,2
HAM_0006042,3
HAM_0006043,1
HAM_0006044,1
HAM_0006045,1
HAM_0006046,1
HAM_0006048,1
HAM_0006050,1
HAM_0006051,1
HAM_0006052,1
HAM_0006054,1
HAM_0006055,1
HAM_0006057,1
HAM_0006058,1
HAM_0006059,1
HAM_0006060,1
HAM_0006061,1
HAM_0006062,1
HAM_0006063,1
HAM_0006064,2
HAM_0006065,1
HAM_0006067,1
HAM_0006068,1
HAM_0006069,1
HAM_0006070,1
HAM_0006071,1
HAM_0006072,1
HAM_0006073,1
HAM_0006074,2
HAM_0006075,1
HAM_0006077,1
HAM_0006078,2
HAM_0006079,1
HAM_0006080,3
HAM_0006081,1
HAM_0006082,1
HAM_0006083,1
HAM_0006084,1
HAM_0006085,3
HAM_0006086,1
HAM_0006087,1
HAM_0006088,1
HAM_0006089,1
HAM_0006090,1
HAM_0006091,1
HAM_0006092,1
HAM_0006093,1
HAM_0006094,2
HAM_0006095,1
HAM_0006096,1
HAM_0006097,2
HAM_0006098,1
HAM_0006099,2
HAM_0006100,1
HAM_0006101,2
HAM_0006102,1
HAM_0006103,1
HAM_0006104,2
HAM_0006105,1
HAM_0006106,1
HAM_0006108,2
HAM_0006109,1
HAM_0006110,1
HAM_0006113,1
HAM_0006114,1
HAM_0006116,1
HAM_0006117,1
HAM_0006118,2
HAM_0006119,1
HAM_0006120,2
HAM_0006121,3
HAM_0006122,1
HAM_0006123,3
HAM_0006124,1
HAM_0006125,1
HAM_0006126,2
HAM_0006127,1
HAM_0006128,2
HAM_0006129,2
HAM_0006130,1
HAM_0006131,1
HAM_0006132,1
HAM_0006133,1
HAM_0006134,1
HAM_0006136,1
HAM_0006137,1
HAM_0006139,1
HAM_0006140,1
HAM_0006141,1
HAM_0006142,1
HAM_0006143,1
HAM_0006144,1
HAM_0006145,2
HAM_0006146,2
HAM_0006147,3
HAM_0006148,1
HAM_0006149,1
HAM_0006150,2
HAM_0006151,1
HAM_0006152,2
HAM_0006153,1
HAM_0006154,2
HAM_0006155,1
HAM_0006157,1
HAM_0006158,3
HAM_0006159,1
HAM_0006160,1
HAM_0006161,1
HAM_0006162,1
HAM_0006163,1
HAM_0006164,1
HAM_0006165,1
HAM_0006166,1
HAM_0006167,1
HAM_0006168,1
HAM_0006169,1
HAM_0006170,3
HAM_0006171,2
HAM_0006172,1
HAM_0006173,2
HAM_0006174,2
HAM_0006175,1
HAM_0006176,1
HAM_0006177,1
HAM_0006178,1
HAM_0006179,1
HAM_0006181,2
HAM_0006182,3
HAM_0006183,1
HAM_0006184,2
HAM_0006185,2
HAM_0006186,2
HAM_0006187,2
HAM_0006189,1
HAM_0006190,1
HAM_0006191,3
HAM_0006192,1
HAM_0006194,1
HAM_0006195,1
HAM_0006196,1
HAM_0006197,2
HAM_0006198,1
HAM_0006199,1
HAM_0006201,2
HAM_0006202,1
HAM_0006204,1
HAM_0006205,2
HAM_0006206,1
HAM_0006207,1
HAM_0006208,1
HAM_0006209,1
HAM_0006210,1
HAM_0006211,1
HAM_0006212,1
HAM_0006214,2
HAM_0006215,1
HAM_0006216,1
HAM_0006218,1
HAM_0006219,1
HAM_0006221,2
HAM_0006223,2
HAM_0006224,1
HAM_0006225,3
HAM_0006226,1
HAM_0006227,1
HAM_0006228,1
HAM_0006229,1
HAM_0006230,1
HAM_0006231,1
HAM_0006232,1
HAM_0006233,1
HAM_0006234,1
HAM_0006235,1
HAM_0006236,1
HAM_0006237,1
HAM_0006238,1
HAM_0006239,1
HAM_0006240,1
HAM_0006241,1
HAM_0006242,1
HAM_0006243,1
HAM_0006244,2
HAM_0006245,1
HAM_0006246,1
HAM_0006247,1
HAM_0006248,1
HAM_0006249,1
HAM_0006250,1
HAM_0006251,1
HAM_0006253,2
HAM_0006254,1
HAM_0006255,1
HAM_0006256,1
HAM_0006257,1
HAM_0006258,1
HAM_0006259,1
HAM_0006260,1
HAM_0006261,1
HAM_0006262,2
HAM_0006263,1
HAM_0006264,1
HAM_0006266,1
HAM_0006267,2
HAM_0006268,1
HAM_0006270,1
HAM_0006271,1
HAM_0006272,1
HAM_0006273,2
HAM_0006275,1
HAM_0006276,1
HAM_0006277,1
HAM_0006278,1
HAM_0006279,1
HAM_0006281,2
HAM_0006282,1
HAM_0006283,2
HAM_0006284,2
HAM_0006285,1
HAM_0006286,1
HAM_0006287,1
HAM_0006289,1
HAM_0006292,1
HAM_0006293,1
HAM_0006294,1
HAM_0006295,3
HAM_0006296,1
HAM_0006297,1
HAM_0006298,1
HAM_0006299,1
HAM_0006300,1
HAM_0006302,1
HAM_0006303,2
HAM_0006304,1
HAM_0006305,1
HAM_0006306,1
HAM_0006307,1
HAM_0006308,1
HAM_0006309,1
HAM_0006310,1
HAM_0006311,1
HAM_0006312,2
HAM_0006313,1
HAM_0006314,1
HAM_0006316,1
HAM_0006317,1
HAM_0006318,1
